"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=primates&taxon_reso=species"
"Access Time","Thu 2017-02-02 00:25:30 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","primates"
"","idreso","species"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.117"
"Records Found","2898"
"Records Returned","2898"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"776486","occ","","","83303","Homo sapiens","species","83088","","Homo sapiens","species","83088","Holocene","","0.0117","0","27974"
"776510","occ","","","83304","Homo sapiens","species","83088","","Homo sapiens","species","83088","Holocene","","0.0117","0","27974"
"777772","occ","","","83522","n. gen. Paukkaungia n. sp. parva","species","131760","","Paukkaungia parva","species","131760","Bartonian","","41.3","38","26186"
"777774","occ","","","41393","Kyitchaungia takaii","species","131762","","Kyitchaungia takaii","species","131762","Bartonian","","41.3","38","26186"
"777775","occ","","","41393","Paukkaungia parva","species","131760","","Paukkaungia parva","species","131760","Bartonian","","41.3","38","26186"
"777804","occ","","","83540","n. gen. Guangxilemur n. sp. tongi","species","131770","","Guangxilemur tongi","species","131770","Late Eocene","","37.2","33.9","28019"
"778052","occ","","","78520","Guangxilemur n. sp. singsilai","species","131782","","Guangxilemur singsilai","species","131782","Early Oligocene","","33.9","28.4","28023"
"778055","occ","","","78520","n. gen. Bugtilemur n. sp. mathesoni","species","131786","","Bugtilemur mathesoni","species","131786","Early Oligocene","","33.9","28.4","28025"
"779646","occ","","","83629","Afropithecus turkanensis","species","97222","","Afropithecus turkanensis","species","97222","Burdigalian","","20.44","15.97","28050"
"784261","occ","","","48126","Tarsius thailandica","species","113511","recombined as","Hesperotarsius thailandicus","species","113511","Middle Miocene","","15.97","11.608","28326"
"785011","occ","","","24201","Europolemur klatti","species","135231","","Europolemur klatti","species","135231","MP 13","","48.6","40.4","28398"
"786143","occ","","","84800","Proconsul n. sp. heseloni","species","157735","","Proconsul heseloni","species","157735","Burdigalian","","20.44","15.97","28456"
"786307","occ","","","28293","Prohylobates macinnesi","species","135924","recombined as","Victoriapithecus macinnesi","species","135923","MN 2","","22.4","20","28475"
"786309","occ","","","28293","n. gen. Kogolepithecus n. sp. morotoensis","species","135926","","Kogolepithecus morotoensis","species","135926","MN 2","","22.4","20","28475"
"786310","occ","","","28293","Afropithecus turkanensis","species","97222","","Afropithecus turkanensis","species","97222","MN 2","","22.4","20","28475"
"787835","occ","","","74643","n. gen. Saxonella n. sp. crepaturae","species","136762","","Saxonella crepaturae","species","136762","Selandian","","61.6","59.2","1526"
"788624","occ","","F","85201","Cebupithecia sarmientoi","species","247698","","Cebupithecia sarmientoi","species","247698","Late Miocene","","11.608","5.333","28674"
"802162","occ","","","87239","Teilhardina n. sp. asiatica","species","101085","","Teilhardina asiatica","species","101085","Early Eocene","","55.8","48.6","29371"
"802520","occ","","","71076","n. gen. Subengius n. sp. mengi","species","143014","","Subengius mengi","species","143014","Gashatan","","58.7","55.8","29383"
"802736","occ","","","87311","Smilodectes n. sp. mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1638"
"802739","occ","","","60127","n. gen. Aframonius n. sp. diedies","species","143110","","Aframonius diedies","species","143110","Rupelian","","33.9","28.1","29560"
"802740","occ","","","87314","n. gen. Killikaike n. sp. blakei","species","143113","subjective synonym of","Homunculus patagonicus","species","242914","Santacrucian","","17.5","16.3","29404"
"802742","occ","","","87316","n. gen. Tatmanius n. sp. szalayi","species","52082","","Tatmanius szalayi","species","52082","Wasatchian","","55.8","50.3","1124"
"802743","occ","","","87317","Steinius n. sp. annectens","species","51771","","Steinius annectens","species","51771","Wasatchian","","55.8","50.3","1124"
"802755","occ","","","87321","n. gen. Protopithecus n. sp. brasiliensis","species","143125","","Protopithecus brasiliensis","species","143125","Pleistocene","","2.588","0.0117","23914"
"802771","occ","","","28441","n. gen. Lomorupithecus n. sp. harrisoni","species","143152","","Lomorupithecus harrisoni","species","143152","Burdigalian","","20.44","15.97","29411"
"802822","occ","","","87341","Kalepithecus songhorensis","species","143168","","Kalepithecus songhorensis","species","143166","Burdigalian","","20.44","15.97","29413"
"802823","occ","","","87341","Proconsul major","species","157734","","Proconsul major","species","157734","Burdigalian","","20.44","15.97","29413"
"805391","occ","","","60127","Anchomomys n. sp. milleri","species","143990","","Anchomomys milleri","species","143990","Rupelian","","33.9","28.1","29548"
"805413","occ","","","87906","Pelycodus n. sp. trigonodus","species","50091","recombined as","Cantius trigonodus","species","50091","Wasatchian","","55.8","50.3","1675"
"805414","occ","","","87907","Plesiadapis n. sp. simonsi","species","50443","","Plesiadapis simonsi","species","50443","Tiffanian","","61.7","56.8","1634"
"805429","occ","","","87912","n. gen. Cercamonius n. sp. brachyrhynchus","species","144073","","Cercamonius brachyrhynchus","species","144029","Late Eocene","","37.2","33.9","29555"
"805500","occ","","","75077","Pondaungia cotteri","species","100581","","Pondaungia cotteri","species","100581","Bartonian","","41.3","38","25250"
"805501","occ","","","16614","n. gen. Diablomomys n. sp. dalquesti","species","144171","","Diablomomys dalquesti","species","144171","Uintan","","46.2","40.4","29561"
"805502","occ","","","16614","Mytonius hopsoni","species","48936","recombined as","Ourayia hopsoni","species","48936","Uintan","","46.2","40.4","29561"
"805512","occ","","","16650","Omomys carteri","species","49314","","Omomys carteri","species","49314","Uintan","","46.2","40.4","29561"
"805513","occ","","","16528","Omomys carteri","species","49314","","Omomys carteri","species","49314","Uintan","","46.2","40.4","29561"
"805514","occ","","","16550","Omomys carteri","species","49314","","Omomys carteri","species","49314","Late Uintan","","46.2","40.4","29561"
"805515","occ","","","16550","Omomys lloydi","species","49316","","Omomys lloydi","species","49316","Late Uintan","","46.2","40.4","29561"
"805516","occ","","","16652","Omomys carteri","species","49314","","Omomys carteri","species","49314","Uintan","","46.2","40.4","29561"
"805518","occ","","","87925","Berruvius n. sp. gingerichi","species","143999","recombined as","Sarnacius gingerichi","species","143999","Thanetian","","59.2","56","29562"
"805519","occ","","","87795","n. gen. Djebelemur n. sp. martinezi","species","144220","","Djebelemur martinezi","species","144220","Ypresian","Lutetian","56","41.3","29563"
"805588","occ","","","87930","n. gen. Platychoerops n. sp. richardsoni","species","144240","","Platychoerops richardsoni","species","144240","Early Eocene","","55.8","48.6","29567"
"805589","occ","","","87925","n. gen. Chiromyoides n. sp. campanicus","species","113801","","Chiromyoides campanicus","species","113801","Thanetian","","59.2","56","1632"
"805590","occ","","","68428","Chiromyoides campanicus","species","113801","","Chiromyoides campanicus","species","113801","Thanetian","","59.2","56","1632"
"805592","occ","","","87933","Panobius n. sp. russelli","species","144246","","Panobius russelli","species","144246","Ypresian","","56","47.8","29569"
"805593","occ","","","87933","n. gen. Sulaimania n. sp. arifi","species","144249","recombined as","Sulaimanius arifi","species","144249","Ypresian","","56","47.8","29569"
"805594","occ","","","87933","Kohatius cf. coppensi","species","144167","","Kohatius coppensi","species","144167","Ypresian","","56","47.8","29569"
"805595","occ","","","87933","n. gen. Indusius n. sp. kaliae","species","144251","recombined as","Indusomys kaliae","species","144251","Ypresian","","56","47.8","29569"
"805596","occ","","","28978","Panobius n. sp. amplior","species","144247","","Panobius amplior","species","144247","Lutetian","","47.8","41.3","29569"
"805604","occ","","","74643","Plesiadapis n. sp. walbeckensis","species","144256","","Plesiadapis walbeckensis","species","144256","Selandian","","61.6","59.2","1635"
"805605","occ","","","87925","Plesiadapis tricuspidens","species","50444","","Plesiadapis tricuspidens","species","50444","Thanetian","","59.2","56","1635"
"805606","occ","","","87925","Plesiadapis n. sp. remensis","species","144257","","Plesiadapis remensis","species","144257","Thanetian","","59.2","56","1635"
"805607","occ","","","68428","Plesiadapis remensis","species","144257","","Plesiadapis remensis","species","144257","Thanetian","","59.2","56","1635"
"805608","occ","","","87943","Plesiadapis remensis","species","144257","","Plesiadapis remensis","species","144257","Thanetian","","59.2","56","1635"
"805610","occ","27480","","87947","Platychoerops georgei","species","247042","","Platychoerops georgei","species","247042","Ypresian","","56","47.8","42930"
"805611","occ","","","87950","Plesiadapis aff. remensis","species","144257","","Plesiadapis remensis","species","144257","Ypresian","","56","47.8","1635"
"805612","occ","","","35537","Plesiadapis aff. remensis","species","144257","","Plesiadapis remensis","species","144257","Ypresian","","56","47.8","1635"
"805613","occ","","","87943","Plesiadapis tricuspidens","species","50444","","Plesiadapis tricuspidens","species","50444","Thanetian","","59.2","56","1635"
"805614","occ","","","68428","Plesiadapis tricuspidens","species","50444","","Plesiadapis tricuspidens","species","50444","Thanetian","","59.2","56","1635"
"805615","occ","","","87955","n. gen. Plesiadapis n. sp. tricuspidens","species","50444","","Plesiadapis tricuspidens","species","50444","Thanetian","","59.2","56","1635"
"805616","occ","","","68437","Plesiadapis n. sp. russelli","species","144259","","Plesiadapis russelli","species","144259","Early Eocene","","55.8","48.6","1635"
"805621","occ","","","87958","Platychoerops n. sp. daubrei","species","144264","","Platychoerops daubrei","species","144262","Ypresian","","56","47.8","1635"
"805622","occ","","","35533","Platychoerops daubrei","species","144264","","Platychoerops daubrei","species","144262","Ypresian","","56","47.8","1635"
"805623","occ","","","35537","Platychoerops daubrei","species","144264","","Platychoerops daubrei","species","144262","Ypresian","","56","47.8","1635"
"805624","occ","","","84997","Platychoerops daubrei","species","144264","","Platychoerops daubrei","species","144262","MP 8 + 9","","55.8","48.6","1635"
"805625","occ","","","35535","Platychoerops daubrei","species","144264","","Platychoerops daubrei","species","144262","Ypresian","","56","47.8","1635"
"805626","occ","27479","","35531","Platychoerops georgei","species","247042","","Platychoerops georgei","species","247042","Early Eocene","","55.8","48.6","42930"
"805628","occ","","","35539","Platychoerops richardsonii ?","species","144265","obsolete variant of","Platychoerops richardsoni","species","144240","Ypresian","","56","47.8","1635"
"805651","occ","","","87961","n. gen. Jattadectes n. sp. mamikheli","species","144279","","Jattadectes mamikheli","species","144279","Early Eocene","","55.8","48.6","11799"
"805660","occ","","","87961","Panobius afridi","species","67492","","Panobius afridi","species","67492","Early Eocene","","55.8","48.6","11799"
"805720","occ","","","77929","n. gen. Chronolestes n. sp. simul","species","144290","","Chronolestes simul","species","144290","Early Eocene","","55.8","48.6","1047"
"805721","occ","","","77929","n. gen. Carpocristes n. sp. oriens","species","144291","","Carpocristes oriens","species","144291","Early Eocene","","55.8","48.6","1047"
"806029","occ","","","88032","Pseudoloris n. sp. godinoti","species","144332","","Pseudoloris godinoti","species","144332","MP 22","","33.9","28.4","29576"
"806031","occ","","","88033","Pseudoloris godinoti","species","144332","","Pseudoloris godinoti","species","144332","MP 21","","33.9","28.4","29576"
"806038","occ","","","12960","Parapithecus grangeri","species","144355","recombined as","Simonsius grangeri","species","144355","Rupelian","","33.9","28.1","29577"
"806060","occ","","","88037","Absarokius n. sp. gazini","species","43689","","Absarokius gazini","species","43689","Wasatchian","","55.8","50.3","2233"
"806061","occ","","","88038","Absarokius gazini","species","43689","","Absarokius gazini","species","43689","Wasatchian","","55.8","50.3","2233"
"807115","occ","","","88208","Microsyops n. sp. wilsoni","species","48565","recombined as","Arctodontomys wilsoni","species","48565","Wasatchian","","55.8","50.3","3348"
"807116","occ","","","88209","Microsyops n. sp. angustidens","species","48547","","Microsyops angustidens","species","45481","Wasatchian","","55.8","50.3","3348"
"807117","occ","","","88210","Cantius n. sp. simonsi","species","44900","","Cantius simonsi","species","44900","Wasatchian","","55.8","50.3","7526"
"807748","occ","","","88301","n. gen. Altiatlasius n. sp. koulchii","species","144005","","Altiatlasius koulchii","species","144005","Thanetian","","59.2","56","29646"
"808134","occ","","","35539","Periconodon n. sp. lemoinei","species","145122","","Periconodon lemoinei","species","145122","Ypresian","","56","47.8","29661"
